CDPHId,ProductName,CSFId,CSF,CompanyId,CompanyName,BrandName,PrimaryCategoryId,PrimaryCategory,SubCategoryId,SubCategory,CasId,CasNumber,ChemicalId,ChemicalName,InitialDateReported,MostRecentDateReported,DiscontinuedDate,ChemicalCreatedAt,ChemicalUpdatedAt,ChemicalDateRemoved,ChemicalCount
250,"Colorstay Overtime Sheer Lipcolor- Top Coat",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",52,"Lip Gloss/Shine",656,"13463-67-7",263,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
251,"MARK. SPARKLETUBES HOOK UP LIP GLOSS-ALL SHADES",,"",4,"New Avon LLC","MARK",44,"Makeup Products (non-permanent)",52,"Lip Gloss/Shine",656,"13463-67-7",262,"Titanium dioxide","09/01/2009","08/28/2013","","09/01/2009","09/01/2009","",1
252,"BIG COLOR DAZZLERS SPARKLING EYE PENCIL-ALL SHADES",,"",4,"New Avon LLC","AVON",44,"Makeup Products (non-permanent)",46,"Eyeliner/Eyebrow Pencils",656,"13463-67-7",264,"Titanium dioxide","09/01/2009","08/28/2013","08/01/2010","09/01/2009","09/01/2009","",1
253,"Colorstay Soft & Smooth Lipcolor- Natural Cashmere",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",266,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
254,"COLOR TREND LIQUID EYE LINER BRIGHTS-ALL SHADES",,"",4,"New Avon LLC","AVON",44,"Makeup Products (non-permanent)",46,"Eyeliner/Eyebrow Pencils",656,"13463-67-7",265,"Titanium dioxide","09/01/2009","08/28/2013","05/15/2010","09/01/2009","09/01/2009","",1
255,"ANEW SMOOTHING EYE LINER-ALL SHADES",,"",4,"New Avon LLC","ANEW",44,"Makeup Products (non-permanent)",46,"Eyeliner/Eyebrow Pencils",656,"13463-67-7",267,"Titanium dioxide","09/01/2009","08/28/2013","05/15/2011","09/01/2009","09/01/2009","",1
256,"Colorstay Soft & Smooth Lipcolor- Mocha Silk",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",268,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
257,"Colorstay Soft & Smooth Lipcolor- Sensuous Spice",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",269,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
258,"AVON TWIST AND GLIDE LIP GLOSS-ALL SHADES",,"",4,"New Avon LLC","AVON",44,"Makeup Products (non-permanent)",52,"Lip Gloss/Shine",656,"13463-67-7",270,"Titanium dioxide","09/01/2009","08/28/2013","09/01/2010","09/01/2009","09/01/2009","",1
259,"Colorstay Soft & Smooth Lipcolor- Smooth Coffee",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",272,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
260,"AVON SATIN GEL EYE LINER-ALL SHADES",,"",4,"New Avon LLC","AVON",44,"Makeup Products (non-permanent)",46,"Eyeliner/Eyebrow Pencils",656,"13463-67-7",271,"Titanium dioxide","09/01/2009","08/28/2013","12/31/2011","09/01/2009","09/01/2009","",1
261,"Colorstay Soft & Smooth Lipcolor- Pecan Pleasure",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",273,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
262,"Colorstay Soft & Smooth Lipcolor- Rich Raisin",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",274,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
263,"Colorstay Soft & Smooth Lipcolor- Soft Cinnamon",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",275,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
264,"Colorstay Soft & Smooth Lipcolor- Creamy Coral",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",276,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
265,"Colorstay Soft & Smooth Lipcolor- So Blushious",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",277,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
266,"Colorstay Soft & Smooth Lipcolor- Plush Peony",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",278,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
267,"Colorstay Soft & Smooth Lipcolor- Heavenly Mauve",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",279,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
268,"Colorstay Soft & Smooth Lipcolor- Satin Rosewood",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",280,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
269,"Elizabeth Arden Green Tea Relaxing Bubble Bath",,"",69,"Elizabeth Arden, Inc.","Elizabeth Arden",6,"Bath Products",9,"Bubble and Foam Bath Products",656,"13463-67-7",281,"Titanium dioxide","09/01/2009","01/12/2017","05/13/2013","09/01/2009","09/25/2009","09/25/2009",1
269,"Elizabeth Arden Green Tea Relaxing Bubble Bath",,"",69,"Elizabeth Arden, Inc.","Elizabeth Arden",6,"Bath Products",9,"Bubble and Foam Bath Products",773,"",1875,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.","09/01/2009","01/12/2017","05/13/2013","09/25/2009","09/29/2009","09/29/2009",1
269,"Elizabeth Arden Green Tea Relaxing Bubble Bath",,"",69,"Elizabeth Arden, Inc.","Elizabeth Arden",6,"Bath Products",9,"Bubble and Foam Bath Products",773,"",1876,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.","09/01/2009","01/12/2017","05/13/2013","09/25/2009","09/29/2009","09/29/2009",1
269,"Elizabeth Arden Green Tea Relaxing Bubble Bath",,"",69,"Elizabeth Arden, Inc.","Elizabeth Arden",6,"Bath Products",9,"Bubble and Foam Bath Products",656,"13463-67-7",5996,"Titanium dioxide","09/01/2009","01/12/2017","05/13/2013","10/12/2009","10/12/2009","",1
272,"Colorstay Soft & Smooth Lipcolor- Luxe Lavender",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",289,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
273,"Colorstay Soft & Smooth Lipcolor- Juicy Plum",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",290,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
274,"Colorstay Soft & Smooth Lipcolor- Dreamy Dusk",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",291,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
275,"Colorstay Soft & Smooth Lipcolor- Fabulous Fig",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",292,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
276,"CLEARSKIN PROFESSIONAL DEEP PORE CLEANSING SCRUB EXFOLIANT �",,"",4,"New Avon LLC","AVON",90,"Skin Care Products ",91,"Acne Products (making a cosmetic claim)",656,"13463-67-7",293,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
276,"CLEARSKIN PROFESSIONAL DEEP PORE CLEANSING SCRUB EXFOLIANT �",,"",4,"New Avon LLC","AVON",90,"Skin Care Products ",93,"Skin Cleansers",656,"13463-67-7",293,"Titanium dioxide","09/01/2009","09/01/2009","","09/01/2009","09/01/2009","",1
277,"Colorstay Soft & Smooth Lipcolor- Divine Port Wine",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",294,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
278,"Colorstay Soft & Smooth Lipcolor- Red Velvet",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",295,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
279,"Colorstay Soft & Smooth Lipcolor- Luscious Rose",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",296,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
280,"Colorstay Soft & Smooth Lipcolor- Cozy Coral",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",297,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
281,"Colorstay Ultimate Liquid Lipstick- Warm Pink",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",298,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
282,"Colorstay Ultimate Liquid Lipstick- Cool Pink",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",299,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
283,"Colorstay Ultimate Liquid Lipstick- Dark Pink",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",300,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
284,"Colorstay Ultimate Liquid Lipstick- Dark Neutral",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",301,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
285,"Colorstay Ultimate Liquid Lipstick- Rose",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",302,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
286,"Colorstay Ultimate Liquid Lipstick- Plum",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",303,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
287,"Colorstay Ultimate Liquid Lipstick- Mauve",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",304,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
288,"Colorstay Ultimate Liquid Lipstick- Bordeaux",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",305,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
289,"Colorstay Ultimate Liquid Lipstick- Wine",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",306,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
290,"Colorstay Ultimate Liquid Lipstick- Brick Red",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",307,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
291,"Colorstay Ultimate Liquid Lipstick- Coral",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",308,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
292,"Colorstay Ultimate Liquid Lipstick- Peach",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",309,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
293,"Colorstay Ultimate Liquid Lipstick- Mocha",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",310,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
294,"Colorstay Ultimate Liquid Lipstick- Sienna",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",53,"Lip Color - Lipsticks, Liners, and Pencils",656,"13463-67-7",311,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
295,"Age Defying Makeup & Concealer Compact with Botafirm- Ivory Beige Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",312,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
296,"Age Defying Makeup & Concealer Compact with Botafirm- Ivory Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",313,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
297,"Age Defying Makeup & Concealer Compact with Botafirm- Nude Beige Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",314,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
298,"Age Defying Makeup & Concealer Compact with Botafirm- Nude Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",315,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
299,"Age Defying Makeup & Concealer Compact with Botafirm- Sand Beige Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",316,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
300,"Age Defying Makeup & Concealer Compact with Botafirm- Sand Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",317,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
301,"Age Defying Makeup & Concealer Compact with Botafirm- Natural Beige Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",318,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
302,"Age Defying Makeup & Concealer Compact with Botafirm- Natural Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",319,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
303,"Age Defying Makeup & Concealer Compact with Botafirm- Medium Beige Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",320,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
304,"Age Defying Makeup & Concealer Compact with Botafirm- Medium Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",321,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
305,"Age Defying Makeup & Concealer Compact with Botafirm- Honey Beige Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",322,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
306,"Age Defying Makeup & Concealer Compact with Botafirm- Natural Tan Makeup",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",323,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
307,"Age Defying Makeup & Concealer Compact with Botafirm- Natural Tan Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",324,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
308,"Age Defying Makeup & Concealer Compact with Botafirm- Early Tan Concealer",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",325,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
309,"Age Defying Makeup with Botafirm for Dry Skin- Fresh Ivory",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",326,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
310,"Age Defying Makeup with Botafirm for Dry Skin- Bare Buff",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",327,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
311,"Age Defying Makeup with Botafirm for Dry Skin- Nude Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",328,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
312,"Age Defying Makeup with Botafirm for Dry Skin- Soft Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",329,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
313,"Age Defying Makeup with Botafirm for Dry Skin- Natural Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",330,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
314,"Age Defying Makeup with Botafirm for Dry Skin- Medium Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",331,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
315,"Age Defying Makeup with Botafirm for Dry Skin- Cool Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",332,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
316,"Age Defying Makeup with Botafirm for Dry Skin- Sand Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",333,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
317,"Age Defying Makeup with Botafirm for Dry Skin- Honey Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",334,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
318,"Age Defying Makeup with Botafirm for Dry Skin- Golden Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",335,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
319,"Age Defying Makeup with Botafirm for Dry Skin- Early Tan",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",336,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
320,"Age Defying Makeup with Botafirm for Dry Skin- Rich Tan",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",337,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
321,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Fresh Ivory",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",338,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
322,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Bare Buff",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",339,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
323,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Nude Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",340,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
324,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Soft Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",341,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
325,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Natural Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",342,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
326,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Medium Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",343,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
327,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Cool Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",344,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
328,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Sand Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",345,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
329,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Honey Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",346,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
330,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Golden Beige",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",347,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
331,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Early Tan",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",348,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
332,"Age Defying Makeup with Botafirm for Normal/Combination Skin- Rich Tan",,"",23,"Revlon Consumer Product Corporation","Revlon",44,"Makeup Products (non-permanent)",50,"Foundations and Bases",656,"13463-67-7",349,"Titanium dioxide","09/02/2009","09/02/2009","","09/02/2009","09/02/2009","",1
333,"Gentle Cleanser",,"",71,"Sunrider Manufacturing, L.P.","Kandesn",6,"Bath Products",159,"Body Washes and Soaps",162,"68603-42-9",350,"Cocamide diethanolamine","09/02/2009","09/16/2013","","09/02/2009","09/16/2013","11/23/2009",0
334,"Cleansing Foam",,"",71,"Sunrider Manufacturing, L.P.","Kandesn",90,"Skin Care Products ",93,"Skin Cleansers",162,"68603-42-9",351,"Cocamide diethanolamine","09/02/2009","09/16/2013","","09/02/2009","09/03/2009","09/02/2009",0
